text,start_char,end_char
cp kwzdn.pdf aorbws_logs,3,12
millivolt iwsiwvs_3.pdf qqp,10,23
cp wrvjdclz.log ruspo,3,15
copy gcm.log to hiaxsgch,5,12
mv knsnrjvy_10.csv vhgmvw_logs3,3,18
copy file cabinet utpn.csv into cpwtttng,18,26
mendelevium qjrgs_78.json tlfoj_data4,12,25
relocate gmi_76.json nether iwbwtbt_data,9,20
copy gnunlf.md to dzqvv,5,14
move file owd.pdf into hflddmz,10,17
copy file aoywakys_23.json into inoqnx,10,26
transfer dpq.py to mbzofj,9,15
cp ejux.md gfjxvk_backup,3,10
written matter tcpbcild.csv to zdap,15,27
move file xaetksgb_66.txt into rnqiut_backup,10,25
cp gvb.md ppqks,3,9
cp xrw.pdf lnnt_src,3,10
relocate ovcsh_76.pdf under pkxdbch,9,21
transference zucdivd_15.txt to iwr,13,27
copy file ioz.log into kfltn,10,17
mv zbaq.csv svkva,3,11
transfer qof.json to opgdqjg3,9,17
millivolt sewuhl_43.log jhdfq,10,23
relocate azehson_13.txt nether awwbof_logs,9,23
copy filing cabinet meto.csv into efrc2,20,28
move file zdbm.csv into pqfq,10,18
transfer sajapoc.json to uuxny,9,21
move yrrkx_88.pdf to nvdjvz,5,17
transfer szywtqzs.pdf to unwkaei_src,9,21
copy ncpiop_4.json to rwhghqyv_backup,5,18
move data file tsly.py into rvg_data,15,22
move file cgc_40.pdf into vojzna1,10,20
copy file cwmu_84.json into cwkcq4,10,22
relocate jbzn.json under kzvvywj,9,18
movement zdyny_20.py to aionseh2,9,20
mv wiilpl.json zza_data,3,14
cp xqaroug.csv snsprxt,3,14
move file eglwejw.csv into ghtusawj,10,21
mv ggigaa.txt vwxszzje_data4,3,13
mv nvp.md egvi_logs,3,9
relocate bfur_93.log under vyeif_logs,9,20
copy igkv.csv to dutlanl5,5,13
motion indian file pwhbjpo_63.py into ctikye,19,32
mv kszmllkv.txt ryit,3,15
copy cyjzamd.json to blj_logs5,5,17
transference bahbq_54.py to jellcwnw_backup1,13,24
relocate ymh_20.py under ashamsg_data5,9,18
cp yzf_61.csv qod3,3,13
relocate qgqhhb.md under qmgw_backup,9,18
cp yvncutfb_11.csv nrxpswap_src,3,18
transcript file dpukn_22.pdf into diu5,16,28
relocate sxak_17.pdf under jjxmzt_backup,9,20
written matter klf.json to zsa,15,23
relocate eeg_51.csv under jujq,9,19
cp qpg_62.json imgzyc,3,14
transfer fmsrbaq_72.py to daqyg_logs,9,22
relocate ljwqs_60.py under jcq4,9,20
copy oxtoyi.csv to ymxmnvn,5,15
copy dvfvlkt.csv to xdukeqa,5,16
cp deexglo.json ixbq_logs,3,15
written matter file tbywb.md into iyzklff,20,28
mv cadvmp.txt fzn_data,3,13
relocate sxnhdyc_75.py nether nkncd,9,22
copy pio_25.pdf to htfk_data3,5,15
transfer xtuuxujx_46.csv to mdrjd,9,24
copy file pruh.txt into nyay_backup1,10,18
copy efb.md to btixdjk_backup,5,11
relocate spytrlup_9.log nether jbqgumg_src5,9,23
move file vpysily.pdf into zsh,10,21
written cxdcn_78.py to kuwil_data,8,19
copy lehez.csv to yczfj_logs,5,14
move file gce_44.csv into sldeglxo4,10,20
relocate qmjcia.csv nether klfxfh4,9,19
move pdbta.json to yigp_backup,5,15
transport kld.log to qqnycnn,10,17
relocate ntuhwcl.md nether xobvnpym_src1,9,19
mendelevium ooki.txt ymthuy_logs,12,20
written matter npslh.pdf to htfxioek_logs,15,24
relocate vjzc.log under yezilo,9,17
copy filing cabinet zzer.csv into uljbty_logs,20,28
copy rekix.pdf to lzzv,5,14
transfer koourxdw_95.txt to fhebt3,9,24
mv ynj.pdf iatdq_backup3,3,10
transfer zqiieac_89.json to aukvyx_logs3,9,24
millivolt ggah.json wzwtc_data,10,19
cp zpoih.log orb,3,12
carry iql_92.py to zdjfles,6,15
copy ppvrrzc_77.pdf to goohkwge,5,19
transfer mmy.md to uuro,9,15
copy gnmpdc_54.csv to zdcrbnzt_logs3,5,18
mv daat_86.json lgiidspx_data,3,15
written matter file rhjr.log into ibkggfpa1,20,28
copy file ryat.csv into cbhtnyvc,10,18
relocate vudshe.json nether gsiht5,9,20
mv gswemik_45.pdf txvjir,3,17
transfer jcwhmhy_52.json to tylu,9,24
mv zstz_57.log zic_logs,3,14
cp xqyystn.txt oekkoxh,3,14
transfer aaghh.log to ghyn_logs,9,18
copy filing zeet.json into xenfc_src4,12,21
transfer mutcef.csv to lht_backup1,9,19
move wexnuene.log to qnbua,5,17
relocation iui_67.md to jlb_backup2,11,20
transfer kxls_67.py to brknyfof,9,19
move xrgt.md to gvcnltd,5,12
cp rwjosw_61.py hhzzdaqu_backup,3,15
cp lhwxyyk_86.py yjrwzg,3,16
cp lcckw_2.md qntkmrs1,3,13
relocate rcdojg.json under dfkf5,9,20
relocate scofqny.log under vhwevt_src,9,20
copy file ccyl.txt into wzddonrb_data,10,18
movement data acjdw_48.md into kqi,14,25
move xzapyn.pdf to dklw,5,15
relocate xyz.pdf under enoecut,9,16
copy data file mjykfz_1.txt into rusujyc_src,15,27
transfer quconqo.py to nes_logs,9,19
relocate nxjjx_86.csv under jiznu_backup3,9,21
movement xjce.log to kespo4,9,17
copy hhymzes.txt to hgfgd,5,16
cp cazb_93.md ipxney_backup,3,13
copy file fqfcbs_47.csv into lcdeisoe3,10,23
relocate tirixu_60.json under wzfbvdex_data,9,23
written matter file cabinet acxybus_67.md into njjrkhzi_data,28,41
mv psvg_65.txt qgpyj5,3,14
millivolt lzlqqxjj_1.py eqbuyzd1,10,23
copy vhjxzhla.log to alj_data3,5,17
relocate tjcf.py under xheuxcbc_backup1,9,16
move ytj.txt to rthf,5,12
relocate bemsb_85.md under ntf,9,20
transfer uol_66.md to eyh,9,18
cp ugzjc.txt bfa,3,12
cp ywktonmn.md nwhtb_backup,3,14
copy ojkwpnfe_69.md to xcdnbmw,5,19
transfer vkkhlyka_87.log to fte,9,24
relocate pweiudqz_15.py nether tmrvfk,9,23
move single file sqhl_23.log into flm_logs4,17,28
transfer aaknfg_39.json to cfbda,9,23
copy file ulnujg_29.json into tqejcqxz2,10,24
relocate uubbdufk_25.txt nether wijjq_backup3,9,24
copy upbv_27.py to sdafvlm_backup,5,15
copy file ugdecjd_96.log into rvq,10,24
mv vylsilxy_72.py gull4,3,17
copy ksvmo_32.txt to ojq_backup,5,17
relocate oot_59.csv under ohauqxqi_src1,9,19
mv pyce.md zeya,3,10
mv zqfy_99.md yksqyrm_backup4,3,13
copy nqfu.md to eiaoulac4,5,12
move filing xgtxkemm.py into mnreqobh_logs,12,23
transfer twiu_18.log to soli,9,20
cp yvwfyxag_94.txt ugayk,3,18
cp ehj.py jkv,3,9
mv lulgt_80.log sfhs,3,15
transcript otfwx.pdf to rppx,11,20
relocation xxkbs_89.pdf to mptaly,11,23
mv fbvrskgm_78.json fqzzahc,3,19
copy jyduyay_7.json to ubb,5,19
mv kfpv.csv kpvi,3,11
copy zwo_65.log to ykop,5,15
transfer zjpe.md to zjvto_data,9,16
copy rsozd.pdf to pcb_logs1,5,14
move ckcftb_28.csv to ywre,5,18
transfer hqm_71.md to utodifpd,9,18
copy file sxw_92.py into xje,10,19
copy file yomyfciu.log into fehg,10,22
mv pdyfajsz.txt swon_src,3,15
move hdaaxsn_44.md to zdsr,5,18
move lxtag.pdf to ndzdyr,5,14
cp que_68.md fjbieaq_data1,3,12
move njd_11.csv to bbwnyiu,5,15
motion file lxztnlc_27.txt into vjjru_data1,12,26
cp izyppr_74.json ollzn_backup,3,17
mv magqr_77.log tsapmox_data,3,15
move file qlyueyom_23.md into ajrin,10,24
relocate ygq.md nether mab,9,15
copy file zlrcbiq.txt into qwm,10,21
copy jbjn_23.md to xhmjtpix,5,15
mendelevium ykiwz_18.log cqwafqxg_src,12,24
relocate xwdvvw.py under fgq2,9,18
movement file xbkdym.log into ltru3,14,24
copy qmg.json to egqsip,5,13
copy ngsjriml_95.py to iocd_backup,5,19
relocate ldh.txt nether mmtem,9,16
transfer zwrb_28.log to fpfnzyyt,9,20
movement file wxmy.csv into kfe,14,22
move yvoa.py to jsz1,5,12
move file vmb_82.csv into rdhuh,10,20
copy jfwmwky_15.pdf to cwb_data,5,19
move skeavpti.log to kyoryrfr4,5,17
move akemi.json to huvit_src,5,15
motion hrjpgn_39.py to ozd_data4,7,19
mv eyxprf_77.md ldqjmypx_src,3,15
mv mll_35.txt bygzogrg,3,13
copy ylmqeoh_84.py to jrhuwrb4,5,18
mv teipre_84.pdf nqqi,3,16
copy file xwjrj_3.md into tksfc3,10,20
transfer cjzpbhbj.py to dgn,9,20
transfer wgmxp.log to wfjcwhtr2,9,18
transfer iikaifr.csv to upp,9,20
relocate bkr_98.md under aac_backup,9,18
motion file mkcehd.txt into oktfiwn_src,12,22
relocate lfjm.csv under ozn_data,9,17
relocate znieac_82.md under ikg5,9,21
copy smydvvn_56.csv to qwg_src5,5,19
relocate vwf.py under zzsrlzp,9,15
md udfbozyp_55.md btpgu,3,17
relocate evz_29.md under spp4,9,18
copy file pcobhl.py into vbc_data2,10,19
mv qemnnnao.log ytlilst4,3,15
copy file bphcl.json into klnl,10,20
mv enzxpwm.pdf riarozb,3,14
copy file vnda.py into fzfl,10,17
transcript file bqfgh_67.pdf into iwk,16,28
move rrloavai_33.log to ukiuxy_data5,5,20
cp mxweard_83.csv erp_src,3,17
mendelevium sdwwewku.py oaktar,12,23
relocation vmnvtz_57.py to jedqv,11,23
transfer kyo_64.pdf to lxtuctb2,9,19
transcript mjlmzc_93.txt to pqggr_backup5,11,24
cp dnb.py fkgesn_src,3,9
copy file qinkm.json into sgmbmmz1,10,20
move file bjmlaaf.json into rodl_data5,10,22
motion file werls.md into miax_logs,12,20
move file glkkfhz.py into dpjttde_src3,10,20
carry over pzbfnf.csv to egxjetqm4,11,21
move file hlcuckum.md into bmzxkc_logs4,10,21
md xsvtfbn.json aowgn_logs,3,15
cp xdstlux.log wzr_backup1,3,14
md suea_83.pdf fuazabmy_data,3,14
cp jimyg.txt uaxabkt_backup,3,12
move file nnku_73.txt into fjaa,10,21
copy chqeerkf.pdf to nynikhty,5,17
mv sgfhpsck_95.json jmnz_data3,3,19
movement geo.json to xzxuhx_backup2,9,17
motion kbdb.csv to ejxqjp,7,15
transfer iyfytsx.json to swqdamnc,9,21
copy cossfgvo_96.log to yjqk1,5,20
copy file oelikcjs.json into ydtkskh,10,23
copy rbktvtx.py to chzd4,5,15
copy file ccai_92.log into ytj,10,21
mv vwhxxf.txt rbs,3,13
motion uuupjhh_1.py to dut,7,19
cp odqpsz.pdf rfr_data1,3,13
transcript file dtseer.pdf into pnudpumi_backup,16,26
cp ogza_8.pdf kttspw,3,13
written matter file kou.pdf into ojfqr_src,20,27
mv jtgtjxzn_70.md djxmfwe_logs,3,17
move indian file xny_10.csv into oaztb,17,27
copy file kcq_21.log into kwwnreyo,10,20
motility afs_59.py to bnfeb_logs,9,18
move rbcxu.csv to tqklfai,5,14
relocate zlj_75.json under bsilgpv_backup,9,20
cp wnfvhig_86.md fthxzzcu3,3,16
move bdlfohhx.txt to uwajapmz_data,5,17
relocate znadffw_98.csv under mroulmdb1,9,23
written matter ipdmwlm.md to hhxkab2,15,25
written matter file owfcqfbr_30.pdf into exdptu,20,35
transfer lvgwlutg_8.pdf to hfnednm,9,23
mv tubquno_88.md dwm,3,16
move sndzcub_43.csv to akdcm1,5,19
relocate ypxiv.csv nether sbddtc_src2,9,18
copy gzuhy_88.log to wkpqw_logs,5,17
move file zlb.json into cydixwut_data,10,18
movement mmeg.py to uko,9,16
relocate ycbciq_44.txt under wvrxl_backup3,9,22
mv bieim.md mnjv5,3,11
movement tedc_15.txt to tgy3,9,20
move file tfm_52.pdf into ltene_data,10,20
millivolt ugzx_61.md vvqjlbsj_logs,10,20
copy file mag_27.csv into lnhfo,10,20
move file zkgzey_84.json into uuqgngl,10,24
transcript bbjhlobe.json to qtwxoq_backup,11,24
md oruwqoc.csv kdonxuex_logs5,3,14
written yklpwin.py to jengw_src5,8,18
relocate gosisydj_48.txt under enkyi_src5,9,24
mv vnswj_73.txt wiosyc_logs,3,15
copy file cabinet xjxbuf.txt into nuiycou,18,28
transference qubd_56.log to ftrapph,13,24
mv yuzsa_6.py zbz_logs5,3,13
cp rfjem_99.pdf xci,3,15
relocate mey_77.pdf under vtulrqi_logs4,9,19
copy eprhx.json to bxqiie_src4,5,15
copy file hpbd_49.py into fhpueac_logs,10,20
relocate agenzeqb.pdf under trpwmh_data2,9,21
move aedv.txt to rlv_data,5,13
copy file lrbbs_71.py into vsgmps5,10,21
cp sldyj.md qmvgxcmn_src2,3,11
mv rckrrqd.json guggvzj3,3,15
relocate nqtuaxa.log nether vmnpt_src,9,20
cp gshagxf_74.log zfz_backup,3,17
mv vfovu_3.md pzocq,3,13
move file uxy_27.md into vjna,10,19
transferee dimhcybo.json to hgm,11,24
cp nppd.md hcub_src5,3,10
cp tukqg.pdf tboeikud4,3,12
millivolt baqt.json wvaacpt,10,19
mendelevium qir_16.log pqypegv3,12,22
written matter indian file qiernyoy.txt into uirq,27,39
cp lkgdnfc.txt xnfjfn5,3,14
move indian file stlp_22.txt into mij,17,28
md soms_11.pdf uakpwo_backup,3,14
transcript file xwjia.csv into ccozj_src,16,25
motility file wxcrn_81.csv into ekfeu_backup,14,26
transfer qiv.py to ydos_logs2,9,15
mv cxecxzru_68.pdf szbcb,3,18
md xavs_20.json upwdtmjy_src,3,15
copy file nguie_18.md into gczah_data,10,21
relocate ppush_72.log under atu_data1,9,21
copy cxfxhk_6.log to ktepgo_data4,5,17
motility file jxfhgpu.py into lvjef,14,24
move file osmxe.json into viwv2,10,20
cp qzgau_80.pdf hphppo,3,15
transfer zelpmc.pdf to aijqeu,9,19
movement kivdxlze.md to nbov1,9,20
cp kuxhrqjp.json coyryqmq2,3,16
relocate ixfbbx.csv under wwh2,9,19
copy file xpte_62.txt into kpbg,10,21
transcript hsxxkg_19.csv to mupawjg_data3,11,24
transcript file cabinet kvh.log into lgxwnbnz3,24,31
relocate xblxweh_1.json under eocmtk,9,23
relocation file jratyt.csv into aoutcp_src,16,26
copy file vqdggxw_82.pdf into owpl_data,10,24
cp njdgdx.py rjdpms_backup,3,12
copy calnjc_25.py to fyor4,5,17
copy fddhf.pdf to xqwjd,5,14
relocate trq_42.log under tbun,9,19
transfer lqdb_33.log to nhses,9,20
move qelttkkg_25.csv to cxrtmwx,5,20
copy indian file sdeofcp.md into oypjsp,17,27
move file obtalpr.py into pqcby_logs,10,20
mv pypxhobz_7.log ehghzuj_backup,3,17
mv rxxh_67.log tedqdpnj,3,14
copy pmjfmd_25.csv to zcrp1,5,18
transcript agvcjd_29.json to lyc,11,25
cp txvjfg.md bjlvb,3,12
move cmbnkp_69.md to nsgtksfb,5,17
cp yitujel_3.md kdnkmg5,3,15
cp dgfu_52.pdf hrt,3,14
cp uuo.pdf smxl_backup1,3,10
mv npy.txt mxnx,3,10
copy isnjaj_30.csv to opfusgkz,5,18
relocate kitxgqsw_8.txt under fkemxgu_src,9,23
move iqniyyey.pdf to hrhlxzsf,5,17
mv cdvylei.pdf jeg,3,14
move indian file ujdydi.csv into pau_backup5,17,27
move file cabinet ivoiiyr.py into wxh_data,18,28
move file qunfvl_63.csv into sxgdfst2,10,23
move filing cabinet ncqx_13.json into cib2,20,32
transfer gqrzli_11.log to tbit5,9,22
transfer vjuyhxso.csv to skdkmyji_data,9,21
transfer blchg_38.txt to uucrb_data,9,21
relocate boq.csv under zhusbtt3,9,16
move thpzpgjc_23.log to rkj,5,20
transcript ywg_9.pdf to oyl_src2,11,20
transfer xjx.log to vdfv_logs,9,16
mv dwfiekhv_1.json pha,3,18
move zhyxmml_64.json to eictbi_logs,5,20
move bqufjyqk.py to fgpir_src,5,16
motility rqyq.log to rmje_logs,9,17
relocate ttgusd_70.md nether impxh1,9,21
millivolt gkhushj.txt tdotnc,10,21
copy crvtewy_17.pdf to zrzeuwui,5,19
move file ymjawh.csv into mjpq_logs,10,20
copy rnmybtlm.py to fehtike,5,16
move file tsjeesx_60.json into okqrn,10,25
relocate vuvtdlir.log nether nyoqoggr,9,21
relocate pqz_20.json under ngzxszku,9,20
transfer iuph.py to tvwhk,9,16
relocate zdpzeqro_49.json under llkgtar2,9,25
atomic number 101 qcfhm_42.log stjye_src,18,30
written matter indian file snjbm_28.txt into ahgjzjor_src,27,39
copy file wnqhuut.txt into eyun_src,10,21
copy hjbnk.json to ycct_src,5,15
transportation rryitwx_90.py to kqdeqaq4,15,28
relocate nbaijj.txt under wgoeynsi_src,9,19
copy mhjytws.md to wvvkpfns5,5,15
mv upixn_92.log galknvuu5,3,15
transfer atik.log to vvhdc4,9,17
transport xrv_91.pdf to udjnnia,10,20
transfer yxqrvdv_97.md to atkzk_logs3,9,22
move xymzqtm_3.py to cndk_backup3,5,17
move file fivet.json into inlhn,10,20
relocate oinbep.csv under cgx_backup3,9,19
written matter file jie_82.py into qtunr,20,29
written matter ioiiefn.csv to jvikbbl,15,26
motility data file lbfwki.log into gxxppyzb4,19,29
cp abkt_43.pdf tljqs,3,14
copy ygyw_13.log to qdg,5,16
movement file hvm.json into crucqw_src,14,22
mv junakrm.json smiiy,3,15
transfer odxabgkt_3.txt to rjyobzr5,9,23
relocate slumvlk_88.txt under ztwijued,9,23
motility file cgmr_28.json into ziogzpr,14,26
relocate zmc_85.log nether uudjynxc_src,9,19
transfer veeoiyh_32.txt to mcumpoi_src,9,23
relocate llkozq.txt nether uxoqwibw,9,19
copy indian file whcrmp_63.log into rxdaxgh,17,30
movement file fotwbqsa_42.py into iylljlle,14,28
mv urqimd.log qucjipj_data,3,13
transcript file pxx_11.log into fupbqase,16,26
cp grsu.csv zqpqo_backup,3,11
transference aswbkund.pdf to hvsjtdkl,13,25
move mdnt_3.txt to byf_src,5,15
relocate arag_16.log nether oetzpt,9,20
mv ibwwwuox_45.py zgoqk_backup,3,17
move file vuphsmw_5.json into rmbw,10,24
motion omqx.log to lcw_logs,7,15
move file ljgbxdfv_30.md into abuao,10,24
relocate woqae_46.py under errc,9,20
move single utiwy.log into fkeqhiv4,12,21
atomic number 101 okflwy_29.md duvss,18,30
transport aki.py to vad4,10,16
move zgkfa_65.py to wdfzee,5,16
copy ycxv.pdf to ypcztksg_logs,5,13
relocate tedhqi_2.csv under frj,9,21
copy file eepfn_10.csv into ondc,10,22
transcript file peivurv_79.txt into iklgzw4,16,30
copy oub.log to hnffb5,5,12
copy whhqojlt.csv to qnrcgre,5,17
cp rslah_9.md dqyqn,3,13
copy ghzsdrch.py to dhdivqc_backup,5,16
copy zvdvpzsq.json to zrgqkol_backup,5,18
copy file hwbmi.pdf into rln,10,19
move filing cabinet cbz.txt into zop5,20,27
motility zbvw.pdf to donbz4,9,17
copy morafrc_59.txt to mlgc,5,19
transcript eksfgo.txt to dookp5,11,21
cp mse_72.md kmnyb2,3,12
move file doz_92.json into ctiadce5,10,21
transcript savjg_89.md to nqektt3,11,22
mv hyhm_63.csv mcmnbn4,3,14
written matter ipbxt_63.md to zbld,15,26
copy cxyjd.md to gds4,5,13
move coh.json to quj1,5,13
mv gaz.pdf drptkw,3,10
mv ihwzvfs.json iajeeegv_backup1,3,15
cp nahwt_62.csv ddz_logs3,3,15
move wugtz.md to ccwzrhe4,5,13
move qurke.pdf to idqrchcv_data,5,14
move ufjjmjeg.md to bhsqh,5,16
mv ydhha.csv irnei2,3,12
relocate inn.md under hsgffi_src,9,15
transfer zchntvl.py to nlq_src3,9,19
mv utxti_99.txt ulpdmk_data,3,15
relocate emapj_18.py under wegxvpca3,9,20
transferee ntzyfbcm.log to wvrxx,11,23
relocate bhsapjv.json under qmgv5,9,21
cp bltbtjmj_24.log ddqmtp,3,18
relocate kjf.py under zslmqe_src,9,15
copy indian file hql_42.json into lnbme,17,28
motility qbpontm_82.pdf to ognez4,9,23
transfer mydkento.csv to tqtwavz,9,21
cp onijcmk_89.py xmmmrxm1,3,16
copy adauwkol_94.log to ljlripd,5,20
move filing cabinet fpmro.json into idlwd_backup,20,30
relocate fbxm.pdf under okgsw,9,17
transfer gyre_76.py to sfxqjab2,9,19
movement rvu_52.pdf to etavack_logs,9,19
relocate dcunajxj_18.txt under gakvwqy,9,24
written matter file idmk.log into ifnxlwhs_data5,20,28
cp encxiozc.md hyg3,3,14
move zyxhwkxg.txt to uwomwty_data1,5,17
relocate xnhehes.csv under fpotj_src,9,20
copy uolte.log to gwbtgal_backup4,5,14
mv eyzcsdjf.txt wwnoyy,3,15
millivolt ghyqadwm_99.pdf lpzqmom,10,25
cp riq_54.log sjojtehw_logs1,3,13
move tblo_88.json to dyhskz_src1,5,17
transcript evookhy_63.txt to goslzw_data2,11,25
motility file ujv.py into pkgwd,14,20
mv hvvcbn.csv looe,3,13
relocate yckzaxg.py under xbiugq,9,19
copy xsim_19.py to aypdlpjt5,5,15
copy putpjqg_49.py to svm_src,5,18
transfer vlgr_84.txt to jyzaoj_backup,9,20
relocate byvyz.csv nether vzyjoyaw_src,9,18
cp arszcdz.log nyfes,3,14
copy tavhdcp.json to fntql,5,17
cp cyd.txt spkcfcqu,3,10
copy mbvdygz_14.md to ijuvikkx,5,18
cp jlivmfug.py vpbdm_src,3,14
move filing cabinet mkbygdos.csv into eehf4,20,32
cp nwtgpxs_48.py qjzwjci,3,16
cp dmg.log pqqm,3,10
cp sgf.md svvjjhs,3,9
copy lwkkjuc_43.csv to hon_data,5,19
move kbv.csv to zumxyvyk,5,12
copy file blzp.log into zzubz,10,18
relocate gdefrr_15.json under qwsasyt,9,23
move ynsg_31.json to meuor,5,17
transcript yiqnsos_54.txt to ktdeeemr_backup,11,25
motion xghlmiuf.csv to erwsqkpz1,7,19
move hpqc_82.json to qmkrz_backup,5,17
copy file uxqzup_80.json into daqt_logs2,10,24
mv pvm_85.csv llkhf_backup2,3,13
move file nbap.md into bokr3,10,17
transfer rdymt_58.log to qslcw,9,21
relocate nzjdw.py nether eaklv_data1,9,17
move file iinn.txt into lubyw,10,18
transfer of training dxozsw_37.txt to nvvwtqit_data,21,34
cp pdbs.pdf umufae_logs2,3,11
copy file ptdz.pdf into tayn,10,18
motility otwgnn_13.txt to ldw,9,22
relocate yirzrf_52.md under vbthq_backup4,9,21
written matter vkyyc_19.log to mejjygr,15,27
cp ckgtjcp_21.md kwwvoan_src,3,16
cp lgpdhlv.py lgeerrrj_backup,3,13
relocate cytmemno_35.log under fkkf2,9,24
transfer acabmj_97.md to umm,9,21
move data file zurcn.csv into rgua_logs,15,24
move vambto.pdf to dluxogs,5,15
mv ywnlbr_75.log meg,3,16
written matter legilpn_49.log to eyawlrut_logs,15,29
cp dgyxvxgw.json jrjz_logs,3,16
move file frohi.md into pilxz_data5,10,18
copy indian file sue.py into qgtz,17,23
move xca_66.csv to wih2,5,15
move wvzc.pdf to zhedrv,5,13
transferee vazxw_26.py to neshrcdx5,11,22
transference haysxa_99.py to que4,13,25
copy filing cabinet chetiwh_60.py into wndbyqut,20,33
copy scmtsqq_9.log to cdzks,5,18
move file firaqnkq_64.txt into advjnxhb_backup,10,25
transfer vztrcp_74.md to sevh_src,9,21
copy file zpsrwxo_77.md into nlnq2,10,23
written matter prekjkph.pdf to vtdjq,15,27
written matter azv.md to zcnbt1,15,21
copy file rbtxw_24.txt into cqiuc_backup,10,22
transfer of training icbc_87.txt to aebs,21,32
transfer yxwg_9.py to tfawc,9,18
md bqclcc.pdf hobmyfnn_data,3,13
transference sliyeqxp_97.csv to vrnosnl_backup,13,28
transfer btruudkn_55.csv to wme_src5,9,24
copy file ntyis.txt into fud,10,19
mv zsbjkst_14.pdf fllltes,3,17
transference bkomw_67.json to cibqhqh,13,26
move file pzob.md into avjb,10,17
transferee yjxicaim_66.log to qabxct_logs,11,26
copy file cabinet xkg.csv into ecio,18,25
copy vokkc.log to rtgltqlk1,5,14
relocate lvxutdu.json under pzvmreqd_backup,9,21
transfer tjsvo.md to zocfnva5,9,17
written matter file cjot_91.py into gxx_logs,20,30
copy file bnl.txt into bvrth,10,17
cp ipjfs.csv bfyt,3,12
move ulkwpij.py to hcjz,5,15
transfer gjwv.py to gnp_src,9,16
cp eprumhi.md txhjjttb_src,3,13
copy yqpqzigi.log to jlqi_data,5,17
relocate dhkn.json under iuky,9,18
relocate nmqwrizd.md nether udt_data,9,20
copy ejn.py to whdu3,5,11
move file bmpqhvw_58.md into vuwcc,10,23
relocate vse.pdf nether foz_backup3,9,16
cp vgjofs.md lzy4,3,12
copy cigkj.pdf to pec_src,5,14
cp jiuq.txt couwtaj,3,11
relocate voziru_88.py nether exqnrs,9,21
mv nca_63.json ndglr3,3,14
transfer wgxact.txt to oooheiie_src1,9,19
move wygv_69.json to opigwe,5,17
relocate ougaa_21.py under kfnkl,9,20
relocate lclny.md under eaocrwhz4,9,17
transferee kaittiyu.txt to ubn1,11,23
mv qdgmdcvb.json qxaf4,3,16
move ynz.json to cmxlhuh,5,13
move file aiiz.txt into gsqn_logs5,10,18
copy file ieptmz.pdf into fyasd_src,10,20
cp hhrmxx.pdf thd,3,13
motion file eqs_28.csv into woqlcd,12,22
transcript file hrnmwdcv.py into zgxbyap,16,27
transfer bvlote.txt to bdhrjj_data5,9,19
relocate kkil.py under jrdeml,9,16
move udnlo.md to uzxx,5,13
transfer akge.json to bmcaoge,9,18
move file gorsf.csv into rsi4,10,19
mv zdi_52.md lpzbncx,3,12
relocate jipurd_22.csv under mwp4,9,22
transfer uhrxny.py to gddb,9,18
cp ebwwl_57.csv bou_logs1,3,15
copy file qoag_49.md into jszdis_src3,10,20
motion maonot.txt to frs,7,17
written matter gsousi.log to bpemahju,15,25
cp qtzzl.md mygf,3,11
relocate iwmkd_71.log under ifd_src4,9,21
relocate vdgq.txt under pnz2,9,17
move file vfzxsw_62.pdf into awrggt5,10,23
move file ssxqsf.pdf into jyn_src,10,20
transfer ugethr_63.py to oemjuko3,9,21
carry over ntmvm_33.csv to ijkuah,11,23
relocate zasjmit.log under mrgbe,9,20
mv uwqyouo.log dan_data,3,14
move file ifemr_27.txt into vbl4,10,22
copy file onnw_70.log into ctnv,10,21
cp utemhzg_52.json jmqabws,3,18
copy file zmnqvx.py into kejht4,10,19
move hxod_43.txt to mtoyxa,5,16
copy file fpilymo_24.csv into glbe4,10,24
copy filing cabinet pldqqzz.pdf into quzhu4,20,31
copy single file xkk.csv into bmlbjmg4,17,24
relocation indian file bcmdeb_95.py into fekg,23,35
move file tmqszol.csv into rrqwtj,10,21
transcript xkjazqtg_81.json to bxhhmdgb,11,27
copy single file kkvfqpoy.pdf into htbmdjc_data,17,29
copy file lkd_7.py into ziu,10,18
move edcqocn.log to znmuji3,5,16
atomic number 101 tyfed_56.csv ibagj,18,30
copy mkkbtqpr_45.log to gzxsnsc_logs,5,20
mv swk_62.md mgyrgatm,3,12
move xeap_48.py to btigq,5,15
mv fiknp_69.pdf kwxmsbr_logs,3,15
matter lcw_20.py to kplqatw_src4,7,16
move gctgy.json to woga,5,15
move pybzv.log to wiafjf,5,14
transfer awsd_74.txt to ilnkl,9,20
copy ettgthl_54.json to nog_backup5,5,20
motility egicideg_85.txt to kmlrbhbf_src2,9,24
transfer jkkchy.txt to sqpnzee5,9,19
relocate qamm.txt under qre1,9,17
relocate wkmhzuv.py nether lisciurg,9,19
copy file xiomelmv.json into kkrzrzp,10,23
move file xajswilp_22.py into pqgn,10,24
copy file akmthdbv.py into tcdhepkj5,10,21
move rzgx.log to dvwwoamw,5,13
relocate svevp.csv under qjllt,9,18
conveyance keixe.txt to gkztn,11,20
move plbmf.csv to mxec,5,14
copy tnydhbqa.txt to pvevpbo2,5,17
transcript file uxzhijob.json into ejwbkd,16,29
copy file yke.log into cspqvoil,10,17
transfer bmzded_98.pdf to rftj,9,22
